Plot 1 FLIR USB Video,,,,,,,,,,,
,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,285,284,166,34,120,31,287
Location Y,,,,115,74,119,115,68,114,175,178
Size X,,,,,,,,,,,
Size Y,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
4/24/2018,1:44:27 PM,378,49.73,41.67655945,35.57081604,35.37618637,36.00476456,40.65904999,31.40468979,38.12955475,34.88249969
4/24/2018,1:44:27 PM,648,50,41.64385986,35.98196411,36.27804947,32.77044678,40.64806366,31.23879242,38.09593201,36.70952225
4/24/2018,1:44:27 PM,918,50.27,41.63295746,32.12483597,32.23072052,35.02047348,40.6700325,31.81842041,38.03987122,32.55953598
4/24/2018,1:44:28 PM,459,50.811,41.68745422,31.74759674,32.0895195,34.65219498,40.65904999,33.07443619,38.12955475,32.3365097
4/24/2018,1:44:28 PM,729,51.081,41.69835281,35.71944427,35.94775391,33.84268188,40.71395874,31.44020844,38.20797348,36.49397278
4/24/2018,1:44:28 PM,999,51.351,41.73103333,36.67551041,38.54350281,32.77044678,40.72493744,31.23879242,38.14076233,36.65283585
4/24/2018,1:44:29 PM,270,51.622,41.70924759,38.68862152,37.92768097,32.64160156,40.73591614,31.17948723,38.11834717,36.61880875
4/24/2018,1:44:29 PM,810,52.162,41.75281906,36.51668167,38.03987122,32.62988281,40.74689484,31.16762352,38.11834717,36.61880875
4/24/2018,1:44:30 PM,80,52.432,41.73103333,35.87930679,37.81538773,32.64160156,40.71395874,31.09641075,38.08472061,36.74351883
4/24/2018,1:44:30 PM,351,52.703,41.75281906,38.43175888,37.91645432,32.57126617,40.626091,31.08453751,38.0174408,36.48262024
4/24/2018,1:44:30 PM,621,52.973,41.75281906,38.03987122,37.77043915,32.5478096,40.68101501,31.1557579,38.07351303,36.57342911
4/24/2018,1:44:30 PM,891,53.243,41.78548813,38.00622559,37.74796295,32.58298874,40.69199753,31.13202095,38.0174408,36.56208038
4/24/2018,1:44:31 PM,162,53.514,41.83992004,38.36466599,38.05108643,32.59471512,40.69199753,31.13202095,37.99500656,36.55073166
4/24/2018,1:44:31 PM,432,53.784,41.79637909,37.81538773,37.6692543,32.52434921,40.63707733,31.07266235,37.90522766,36.59612274
4/24/2018,1:44:31 PM,972,54.324,41.76371002,37.81538773,37.62425613,32.52434921,40.61510468,31.02515411,37.93890381,36.56208038
4/24/2018,1:44:32 PM,243,54.595,41.75281906,37.77043915,37.62425613,32.47741699,40.58213425,31.02515411,37.91645432,36.56208038
4/24/2018,1:44:32 PM,513,54.865,41.78548813,37.83785248,37.65800476,32.52434921,40.68101501,31.08453751,38.00622559,36.80016327
4/24/2018,1:44:32 PM,783,55.135,41.7419281,37.72547913,37.59049606,32.47741699,40.63707733,31.01327515,38.0174408,37.00387192
4/24/2018,1:44:33 PM,53,55.405,41.81814957,37.84908295,37.65800476,32.489151,40.71395874,31.07266235,37.98378754,37.01517868
4/24/2018,1:44:33 PM,594,55.946,41.83992004,37.79291534,37.65800476,32.51261902,40.73591614,31.04891205,38.06229782,37.09430313
4/24/2018,1:44:33 PM,864,56.216,41.75281906,37.74796295,37.83785248,32.51261902,40.60411453,31.03703308,37.98378754,37.13949203
4/24/2018,1:44:34 PM,134,56.486,41.7419281,37.78167725,37.64675522,32.53607941,40.65904999,31.04891205,37.93890381,36.49397278
4/24/2018,1:44:34 PM,405,56.757,41.77460098,37.78167725,37.61300278,32.53607941,40.6700325,31.0607872,38.0174408,36.41446686
4/24/2018,1:44:34 PM,945,57.297,41.7419281,37.78167725,37.6692543,32.489151,40.65904999,31.02515411,37.96134949,36.42582703
4/24/2018,1:44:35 PM,216,57.568,41.78548813,37.79291534,37.61300278,32.52434921,40.68101501,31.03703308,37.95012665,36.39174271
4/24/2018,1:44:35 PM,486,57.838,41.69835281,37.81538773,37.57923889,32.4304657,40.65904999,30.9776268,37.90522766,36.34627914
4/24/2018,1:44:35 PM,756,58.108,41.72014236,37.70299149,37.57923889,32.4304657,40.59312439,31.00139427,37.83785248,36.33490753
4/24/2018,1:44:36 PM,26,58.378,41.70924759,37.7142334,37.60174942,32.489151,40.60411453,30.98951149,37.84908295,36.38037872
4/24/2018,1:44:36 PM,297,58.649,41.7419281,37.68050003,37.54546738,32.489151,40.626091,30.98951149,37.93890381,36.40310287
4/24/2018,1:44:36 PM,567,58.919,41.73103333,37.72547913,37.62425613,32.489151,40.64806366,30.98951149,37.88277435,36.45990372
4/24/2018,1:44:36 PM,837,59.189,41.69835281,37.73672104,37.61300278,32.489151,40.58213425,30.95385742,37.91645432,36.43718719
4/24/2018,1:44:37 PM,378,59.73,41.80726624,37.86031723,37.65800476,32.51261902,40.79079437,31.01327515,37.93890381,36.50532913
4/24/2018,1:44:37 PM,648,60,41.77460098,37.82661819,37.68050003,32.47741699,40.64806366,31.00139427,37.96134949,36.47126389
4/24/2018,1:44:37 PM,918,60.27,41.79637909,37.90522766,37.73672104,32.50088501,40.73591614,31.04891205,38.00622559,36.53938293
4/24/2018,1:44:38 PM,189,60.541,41.83992004,37.89400101,37.73672104,32.51261902,40.72493744,31.0607872,37.95012665,36.50532913
4/24/2018,1:44:38 PM,459,60.811,41.87257004,37.93890381,37.78167725,32.53607941,40.74689484,31.08453751,37.93890381,36.59612274
4/24/2018,1:44:38 PM,999,61.351,41.90520859,37.96134949,37.82661819,32.57126617,40.77981949,31.12015343,37.98378754,36.59612274
4/24/2018,1:44:39 PM,270,61.622,41.9704628,38.09593201,37.86031723,32.64160156,40.83467865,31.19135094,38.06229782,36.67551041
4/24/2018,1:44:39 PM,540,61.892,42.01394653,38.03987122,37.80414963,32.65332031,40.85661697,31.1557579,38.11834717,36.70952225
4/24/2018,1:44:39 PM,810,62.162,42.01394653,38.03987122,37.86031723,32.65332031,40.85661697,31.17948723,38.12955475,36.65283585
4/24/2018,1:44:40 PM,80,62.432,41.94871521,38.00622559,37.80414963,32.62988281,40.8237114,31.12015343,38.07351303,36.57342911
4/24/2018,1:44:40 PM,351,62.703,42.04655075,38.08472061,37.89400101,32.62988281,40.88951492,31.19135094,38.03987122,36.66417313
4/24/2018,1:44:40 PM,621,62.973,42.04655075,38.09593201,37.88277435,32.64160156,40.86758423,31.19135094,38.15196609,36.68684769
4/24/2018,1:44:40 PM,891,63.243,42.05741501,38.09593201,37.91645432,32.61816025,40.88951492,31.1557579,38.20797348,36.72085571
4/24/2018,1:44:41 PM,432,63.784,42.03568268,38.03987122,37.82661819,32.59471512,40.85661697,31.1557579,38.07351303,36.65283585
4/24/2018,1:44:41 PM,702,64.054,42.02481461,38.09593201,37.84908295,32.58298874,40.88951492,31.17948723,38.09593201,36.66417313
4/24/2018,1:44:41 PM,972,64.324,41.9704628,37.99500656,37.74796295,32.55953598,40.87855148,31.1557579,38.08472061,36.64149475
4/24/2018,1:44:42 PM,243,64.595,42.01394653,38.05108643,37.82661819,32.61816025,40.90047836,31.17948723,38.09593201,36.69818497
4/24/2018,1:44:42 PM,513,64.865,42.00307846,38.07351303,37.88277435,32.62988281,40.92240524,31.16762352,38.11834717,36.67551041
4/24/2018,1:44:42 PM,783,65.135,41.92696381,37.90522766,37.75920105,32.53607941,40.79079437,31.08453751,38.02865982,36.60746765
4/24/2018,1:44:43 PM,53,65.405,41.94871521,37.81538773,37.73672104,32.52434921,40.79079437,31.07266235,38.03987122,36.61880875
4/24/2018,1:44:43 PM,594,65.946,41.94871521,37.88277435,37.74796295,32.53607941,40.79079437,31.08453751,38.10713959,36.56208038
4/24/2018,1:44:43 PM,864,66.216,41.9704628,37.93890381,37.77043915,32.52434921,40.86758423,31.07266235,38.09593201,36.57342911
4/24/2018,1:44:44 PM,134,66.486,41.98133469,37.91645432,37.82661819,32.52434921,40.85661697,31.08453751,38.02865982,36.58477783
4/24/2018,1:44:44 PM,405,66.757,42.01394653,37.93890381,37.80414963,32.50088501,40.88951492,31.07266235,38.09593201,36.63015366
4/24/2018,1:44:44 PM,675,67.027,42.05741501,37.93890381,37.81538773,32.55953598,40.86758423,31.07266235,38.10713959,36.60746765
4/24/2018,1:44:44 PM,945,67.297,42.09000778,37.95012665,37.78167725,32.55953598,40.85661697,31.0607872,38.11834717,36.60746765
4/24/2018,1:44:45 PM,486,67.838,42.04655075,37.93890381,37.75920105,32.52434921,40.90047836,31.0607872,38.16316986,36.59612274
4/24/2018,1:44:45 PM,756,68.108,42.16602707,38.00622559,37.84908295,32.57126617,40.88951492,31.10828209,38.16316986,36.60746765
4/24/2018,1:44:46 PM,26,68.378,42.13345337,38.05108643,37.84908295,32.57126617,40.96624374,31.13202095,38.19677353,36.63015366
4/24/2018,1:44:46 PM,297,68.649,42.03568268,37.92768097,37.80414963,32.55953598,40.84564972,31.08453751,38.12955475,36.58477783
4/24/2018,1:44:46 PM,837,69.189,42.03568268,37.92768097,37.73672104,32.57126617,40.84564972,31.09641075,38.07351303,36.57342911
4/24/2018,1:44:47 PM,107,69.459,42.06828308,38.00622559,37.79291534,32.55953598,40.94432831,31.10828209,38.12955475,36.65283585
4/24/2018,1:44:47 PM,378,69.73,42.09000778,38.03987122,37.82661819,32.61816025,40.9114418,31.14389038,38.18557358,36.65283585
4/24/2018,1:44:47 PM,648,70,42.10087204,38.05108643,37.82661819,32.59471512,40.95528793,31.13202095,38.21917343,36.67551041
4/24/2018,1:44:47 PM,918,70.27,42.05741501,37.98378754,37.87154388,32.55953598,40.90047836,31.08453751,38.11834717,36.64149475
4/24/2018,1:44:48 PM,189,70.541,42.03568268,38.00622559,37.83785248,32.58298874,40.90047836,31.09641075,38.16316986,36.64149475
4/24/2018,1:44:48 PM,459,70.811,42.14431381,38.00622559,37.82661819,32.59471512,40.92240524,31.10828209,38.16316986,36.61880875
4/24/2018,1:44:48 PM,729,71.081,42.12259293,38.05108643,37.87154388,32.59471512,40.90047836,31.12015343,38.17437363,36.67551041
4/24/2018,1:44:49 PM,270,71.622,42.15517044,38.07351303,37.82661819,32.57126617,40.94432831,31.09641075,38.18557358,36.73218918
4/24/2018,1:44:49 PM,540,71.892,42.16602707,38.03987122,37.83785248,32.58298874,40.88951492,31.08453751,38.18557358,36.73218918
4/24/2018,1:44:49 PM,810,72.162,42.09000778,37.99500656,37.79291534,32.58298874,40.90047836,31.08453751,38.02865982,36.69818497
4/24/2018,1:44:50 PM,351,72.703,42.04655075,37.98378754,37.87154388,32.53607941,40.92240524,31.07266235,38.15196609,36.87942505
4/24/2018,1:44:50 PM,621,72.973,41.93783951,37.99500656,37.81538773,32.51261902,40.81274033,31.02515411,38.08472061,36.86810303
4/24/2018,1:44:50 PM,891,73.243,41.91608429,37.98378754,37.80414963,32.47741699,40.84564972,31.00139427,38.06229782,36.80016327
4/24/2018,1:44:51 PM,162,73.514,41.90520859,37.90522766,37.77043915,32.50088501,40.80176926,31.03703308,38.02865982,36.80016327
4/24/2018,1:44:51 PM,702,74.054,42.00307846,37.98378754,37.82661819,32.57126617,40.9114418,31.08453751,38.03987122,36.90206146
4/24/2018,1:44:51 PM,972,74.324,41.9704628,37.95012665,37.80414963,32.57126617,40.85661697,31.08453751,38.09593201,36.94732285
4/24/2018,1:44:52 PM,243,74.595,41.9595871,37.92768097,37.79291534,32.5478096,40.8237114,31.09641075,38.12955475,36.90206146
4/24/2018,1:44:52 PM,513,74.865,41.94871521,38.08472061,37.82661819,32.5478096,40.84564972,31.0607872,38.08472061,36.99256516
4/24/2018,1:44:53 PM,53,75.405,42.06828308,38.06229782,37.89400101,32.59471512,40.99911499,31.13202095,38.18557358,37.00387192
4/24/2018,1:44:53 PM,324,75.676,42.13345337,38.08472061,37.93890381,32.60643768,40.96624374,31.16762352,38.20797348,36.99256516
4/24/2018,1:44:53 PM,594,75.946,42.20944595,38.08472061,37.95012665,32.62988281,40.96624374,31.1557579,38.20797348,37.04909515
4/24/2018,1:44:53 PM,864,76.216,42.14431381,38.03987122,37.86031723,32.58298874,40.96624374,31.14389038,38.18557358,37.02648544
4/24/2018,1:44:54 PM,134,76.486,42.11173248,38.02865982,37.88277435,32.57126617,40.85661697,31.08453751,38.12955475,36.93600845
4/24/2018,1:44:54 PM,675,77.027,42.11173248,38.00622559,37.84908295,32.51261902,40.86758423,31.02515411,38.11834717,36.83414078
4/24/2018,1:44:54 PM,945,77.297,42.11173248,37.99500656,37.86031723,32.5478096,40.92240524,31.03703308,38.10713959,36.75485229
4/24/2018,1:44:55 PM,216,77.568,42.14431381,38.08472061,37.84908295,32.52434921,40.96624374,31.02515411,38.14076233,36.89074326
4/24/2018,1:44:55 PM,486,77.838,42.06828308,38.08472061,37.86031723,32.57126617,40.86758423,31.03703308,38.10713959,36.8454628
4/24/2018,1:44:55 PM,756,78.108,42.03568268,37.98378754,37.80414963,32.51261902,40.87855148,31.02515411,38.03987122,36.73218918
4/24/2018,1:44:56 PM,26,78.378,42.15517044,38.11834717,37.93890381,32.57126617,40.94432831,31.10828209,38.21917343,36.92469406
4/24/2018,1:44:56 PM,567,78.919,42.16602707,38.08472061,37.97256851,32.58298874,40.9114418,31.08453751,38.23036957,36.969944
4/24/2018,1:44:56 PM,837,79.189,42.06828308,38.05108643,37.83785248,32.53607941,40.8237114,31.04891205,38.15196609,36.8454628
4/24/2018,1:44:57 PM,107,79.459,42.05741501,38.00622559,37.80414963,32.51261902,40.79079437,30.98951149,38.10713959,36.93600845
4/24/2018,1:44:57 PM,378,79.73,42.00307846,38.02865982,37.83785248,32.51261902,40.8237114,30.9776268,38.05108643,36.95863342
4/24/2018,1:44:57 PM,648,80,42.02481461,37.98378754,37.74796295,32.51261902,40.76884842,30.96574211,38.06229782,36.92469406
4/24/2018,1:44:57 PM,918,80.27,41.9704628,37.96134949,37.79291534,32.45394516,40.72493744,30.95385742,37.97256851,36.8454628
4/24/2018,1:44:58 PM,459,80.811,42.02481461,37.99500656,37.77043915,32.47741699,40.84564972,30.9776268,38.06229782,36.95863342
4/24/2018,1:44:58 PM,729,81.081,41.9704628,37.98378754,37.74796295,32.4304657,40.81274033,30.93008041,37.96134949,37.07170105
4/24/2018,1:44:58 PM,999,81.351,41.93783951,38.00622559,37.78167725,32.41872787,40.80176926,30.9063015,37.92768097,37.13949203
4/24/2018,1:44:59 PM,270,81.622,41.98133469,38.0174408,37.87154388,32.52434921,40.80176926,30.9776268,38.05108643,37.19595718
4/24/2018,1:44:59 PM,540,81.892,41.89432907,38.00622559,37.78167725,32.489151,40.81274033,30.9063015,38.05108643,37.28624725
4/24/2018,1:44:59 PM,810,82.162,41.92696381,37.99500656,37.75920105,32.46568298,40.83467865,30.96574211,37.99500656,37.22982407
4/24/2018,1:45:00 PM,80,82.432,41.94871521,38.03987122,37.77043915,32.45394516,40.80176926,30.9063015,38.00622559,37.25239563
4/24/2018,1:45:00 PM,351,82.703,41.90520859,37.98378754,37.70299149,32.41872787,40.75786972,30.9063015,37.93890381,37.20724869
4/24/2018,1:45:00 PM,621,82.973,41.93783951,37.93890381,37.80414963,32.46568298,40.75786972,30.95385742,37.90522766,37.27496719
4/24/2018,1:45:01 PM,162,83.514,42.00307846,38.05108643,37.82661819,32.50088501,40.8237114,30.96574211,37.96134949,37.25239563
4/24/2018,1:45:01 PM,432,83.784,41.99220657,38.06229782,37.87154388,32.489151,40.88951492,30.9776268,37.98378754,37.27496719
4/24/2018,1:45:01 PM,702,84.054,42.00307846,38.10713959,37.90522766,32.50088501,40.86758423,31.01327515,37.99500656,37.28624725
4/24/2018,1:45:01 PM,972,84.324,42.00307846,38.06229782,37.92768097,32.52434921,40.92240524,31.01327515,37.97256851,37.28624725
4/24/2018,1:45:02 PM,243,84.595,42.05741501,38.14076233,38.0174408,32.58298874,40.93336868,31.07266235,38.08472061,37.32009125
4/24/2018,1:45:02 PM,513,84.865,42.03568268,38.12955475,37.96134949,32.59471512,40.94432831,31.04891205,38.00622559,37.41028976
4/24/2018,1:45:02 PM,783,85.135,42.07914734,38.16316986,37.92768097,32.57126617,40.96624374,31.04891205,38.10713959,37.39901733
4/24/2018,1:45:03 PM,53,85.405,42.01394653,38.10713959,37.91645432,32.59471512,40.9114418,31.02515411,37.99500656,37.43283081
4/24/2018,1:45:03 PM,594,85.946,42.06828308,38.16316986,37.96134949,32.57126617,40.97720337,31.0607872,37.99500656,37.51168823
4/24/2018,1:45:03 PM,864,86.216,42.01394653,38.10713959,37.92768097,32.57126617,40.90047836,31.03703308,38.0174408,37.44409943
4/24/2018,1:45:04 PM,134,86.486,41.91608429,38.05108643,37.83785248,32.52434921,40.85661697,30.9776268,37.93890381,37.45536423
4/24/2018,1:45:04 PM,405,86.757,41.98133469,38.09593201,37.88277435,32.51261902,40.8237114,30.9776268,37.96134949,37.47789764
4/24/2018,1:45:04 PM,945,87.297,41.9704628,38.15196609,37.91645432,32.489151,40.85661697,30.94196892,38.02865982,37.42156219
4/24/2018,1:45:05 PM,216,87.568,42.00307846,38.05108643,37.92768097,32.50088501,40.92240524,30.9776268,38.00622559,37.53421021
4/24/2018,1:45:05 PM,486,87.838,42.05741501,38.07351303,37.92768097,32.5478096,40.85661697,31.01327515,38.11834717,37.46663284
4/24/2018,1:45:05 PM,756,88.108,42.01394653,38.15196609,37.87154388,32.53607941,40.87855148,31.01327515,38.0174408,37.47789764
4/24/2018,1:45:06 PM,26,88.378,41.98133469,38.03987122,37.81538773,32.46568298,40.80176926,30.96574211,37.96134949,37.42156219
4/24/2018,1:45:06 PM,297,88.649,42.01394653,38.11834717,37.92768097,32.51261902,40.83467865,30.9776268,37.98378754,37.46663284
4/24/2018,1:45:06 PM,567,88.919,42.00307846,38.15196609,37.90522766,32.50088501,40.86758423,30.96574211,38.07351303,37.51168823
4/24/2018,1:45:06 PM,837,89.189,42.03568268,38.16316986,37.91645432,32.53607941,40.85661697,31.01327515,38.0174408,37.52294922
4/24/2018,1:45:07 PM,107,89.459,42.07914734,38.12955475,37.91645432,32.51261902,40.86758423,31.01327515,38.02865982,37.48916245
4/24/2018,1:45:07 PM,648,90,42.03568268,38.15196609,37.92768097,32.52434921,40.80176926,30.95385742,38.02865982,37.47789764
4/24/2018,1:45:07 PM,918,90.27,42.03568268,38.08472061,37.91645432,32.47741699,40.83467865,30.9776268,38.0174408,37.46663284
4/24/2018,1:45:08 PM,189,90.541,42.09000778,38.17437363,38.0174408,32.57126617,41.03197861,31.04891205,38.10713959,37.55672836
4/24/2018,1:45:08 PM,459,90.811,42.15517044,38.20797348,38.03987122,32.64160156,40.98815918,31.04891205,38.15196609,37.59049606
4/24/2018,1:45:08 PM,729,91.081,42.22029877,38.19677353,38.0174408,32.64160156,41.09767532,31.07266235,38.25276184,37.64675522
4/24/2018,1:45:08 PM,999,91.351,42.16602707,38.23036957,38.05108643,32.676754,41.17428207,31.09641075,38.21917343,37.65800476
4/24/2018,1:45:09 PM,270,91.622,42.11173248,38.26395798,38.06229782,32.65332031,41.06483078,31.07266235,38.2415657,37.7142334
4/24/2018,1:45:09 PM,540,91.892,42.07914734,38.21917343,38.0174408,32.61816025,40.96624374,31.04891205,38.21917343,37.53421021
4/24/2018,1:45:10 PM,80,92.432,42.04655075,38.19677353,37.91645432,32.59471512,40.97720337,31.02515411,38.23036957,37.56798553
4/24/2018,1:45:10 PM,351,92.703,42.06828308,38.14076233,37.95012665,32.57126617,40.96624374,31.03703308,38.18557358,37.51168823
4/24/2018,1:45:10 PM,621,92.973,42.05741501,38.17437363,37.96134949,32.57126617,41.0100708,31.02515411,38.12955475,37.43283081
4/24/2018,1:45:10 PM,891,93.243,42.02481461,38.18557358,37.99500656,32.59471512,40.98815918,31.01327515,38.17437363,37.50042343
4/24/2018,1:45:11 PM,162,93.514,42.00307846,38.20797348,38.0174408,32.60643768,41.03197861,31.01327515,38.14076233,37.52294922
4/24/2018,1:45:11 PM,702,94.054,42.05741501,38.18557358,37.98378754,32.59471512,41.0100708,31.08453751,38.18557358,37.53421021
4/24/2018,1:45:11 PM,972,94.324,42.07914734,38.23036957,37.98378754,32.61816025,41.09767532,31.0607872,38.12955475,37.62425613
4/24/2018,1:45:12 PM,243,94.595,42.12259293,38.23036957,38.06229782,32.66503906,41.1414566,31.12015343,38.14076233,37.64675522
4/24/2018,1:45:12 PM,513,94.865,42.15517044,38.2751503,38.11834717,32.71189499,41.11956787,31.14389038,38.19677353,37.69174576
4/24/2018,1:45:12 PM,783,95.135,42.19859314,38.37585068,38.14076233,32.72360992,41.13051224,31.13202095,38.23036957,37.74796295
4/24/2018,1:45:13 PM,53,95.405,42.18773651,38.37585068,38.10713959,32.71189499,41.09767532,31.14389038,38.26395798,37.82661819
4/24/2018,1:45:13 PM,324,95.676,42.20944595,38.33110428,38.15196609,32.73532104,41.13051224,31.16762352,38.31991577,37.83785248
4/24/2018,1:45:13 PM,594,95.946,42.16602707,38.30872726,38.10713959,32.71189499,41.07577896,31.14389038,38.26395798,37.77043915
4/24/2018,1:45:14 PM,134,96.486,42.25284958,38.28634262,38.15196609,32.71189499,41.07577896,31.14389038,38.2415657,37.84908295
4/24/2018,1:45:14 PM,405,96.757,42.25284958,38.31991577,38.10713959,32.68846893,41.07577896,31.10828209,38.2751503,37.80414963
4/24/2018,1:45:14 PM,675,97.027,42.20944595,38.21917343,37.98378754,32.62988281,40.99911499,31.12015343,38.16316986,37.69174576
4/24/2018,1:45:14 PM,945,97.297,42.19859314,38.29753494,38.00622559,32.65332031,41.06483078,31.10828209,38.23036957,37.54546738
4/24/2018,1:45:15 PM,216,97.568,42.1768837,38.20797348,37.99500656,32.65332031,40.96624374,31.08453751,38.17437363,37.44409943
4/24/2018,1:45:15 PM,486,97.838,42.23115158,38.23036957,38.0174408,32.68846893,41.0100708,31.10828209,38.20797348,37.36520004
4/24/2018,1:45:16 PM,26,98.378,42.27454758,38.2415657,38.03987122,32.65332031,41.0100708,31.08453751,38.16316986,37.39901733
4/24/2018,1:45:16 PM,297,98.649,42.1768837,38.16316986,38.03987122,32.64160156,40.9114418,31.07266235,38.15196609,37.33136749
4/24/2018,1:45:16 PM,567,98.919,42.19859314,38.2415657,38.02865982,32.62988281,40.9114418,31.08453751,38.20797348,37.3539238
4/24/2018,1:45:16 PM,837,99.189,42.15517044,38.26395798,38.15196609,32.65332031,40.94432831,31.07266235,38.15196609,37.34264755
4/24/2018,1:45:17 PM,107,99.459,42.16602707,38.2415657,38.08472061,32.64160156,41.0100708,31.10828209,38.23036957,37.53421021
4/24/2018,1:45:17 PM,378,99.73,42.18773651,38.30872726,38.08472061,32.68846893,41.03197861,31.09641075,38.20797348,37.72547913
4/24/2018,1:45:17 PM,648,100,42.16602707,38.2415657,38.05108643,32.66503906,40.93336868,31.0607872,38.20797348,37.69174576
4/24/2018,1:45:18 PM,189,100.541,42.15517044,38.23036957,38.07351303,32.62988281,40.93336868,31.01327515,38.2415657,37.7142334
4/24/2018,1:45:18 PM,459,100.811,42.23115158,38.20797348,38.03987122,32.64160156,40.98815918,31.0607872,38.28634262,37.7142334
4/24/2018,1:45:18 PM,729,101.081,42.25284958,38.2415657,38.0174408,32.57126617,40.93336868,31.02515411,38.2415657,37.65800476
4/24/2018,1:45:18 PM,999,101.351,42.19859314,38.18557358,37.97256851,32.5478096,40.88951492,30.9776268,38.17437363,37.62425613
4/24/2018,1:45:19 PM,270,101.622,42.18773651,38.14076233,37.92768097,32.51261902,40.81274033,30.96574211,38.14076233,37.48916245
4/24/2018,1:45:19 PM,540,101.892,42.1768837,38.19677353,38.0174408,32.53607941,40.80176926,31.01327515,38.15196609,37.63550568
4/24/2018,1:45:20 PM,80,102.432,42.20944595,38.21917343,37.96134949,32.55953598,40.8237114,31.02515411,38.15196609,37.68050003
4/24/2018,1:45:20 PM,351,102.703,42.20944595,38.23036957,38.03987122,32.52434921,40.8237114,31.02515411,38.20797348,37.6692543
4/24/2018,1:45:20 PM,621,102.973,42.27454758,38.18557358,38.0174408,32.52434921,40.8237114,31.00139427,38.15196609,37.61300278
4/24/2018,1:45:20 PM,891,103.243,42.33961487,38.29753494,38.08472061,32.61816025,40.95528793,31.04891205,38.31991577,37.75920105
4/24/2018,1:45:21 PM,162,103.514,42.3287735,38.25276184,38.07351303,32.62988281,40.90047836,31.04891205,38.21917343,37.72547913
4/24/2018,1:45:21 PM,432,103.784,42.33961487,38.19677353,38.09593201,32.62988281,40.97720337,31.03703308,38.20797348,37.68050003
4/24/2018,1:45:21 PM,702,104.054,42.3287735,38.30872726,38.08472061,32.65332031,40.96624374,31.07266235,38.20797348,37.63550568
4/24/2018,1:45:22 PM,243,104.595,42.33961487,38.31991577,38.17437363,32.71189499,41.02102661,31.14389038,38.30872726,37.70299149
4/24/2018,1:45:22 PM,513,104.865,42.40465164,38.33110428,38.2415657,32.71189499,41.11956787,31.16762352,38.30872726,37.73672104
4/24/2018,1:45:22 PM,783,105.135,42.35045624,38.30872726,38.15196609,32.68846893,41.07577896,31.10828209,38.23036957,37.65800476
4/24/2018,1:45:23 PM,53,105.405,42.36129761,38.35348129,38.26395798,32.71189499,41.03197861,31.16762352,38.28634262,37.72547913
4/24/2018,1:45:23 PM,324,105.676,42.37213516,38.38703537,38.21917343,32.71189499,41.06483078,31.1557579,38.2751503,37.69174576
4/24/2018,1:45:23 PM,594,105.946,42.31792831,38.2751503,38.21917343,32.68846893,41.03197861,31.12015343,38.20797348,37.6692543
4/24/2018,1:45:23 PM,864,106.216,42.28539276,38.26395798,38.10713959,32.676754,40.96624374,31.12015343,38.25276184,37.73672104
4/24/2018,1:45:24 PM,405,106.757,42.31792831,38.29753494,38.18557358,32.676754,40.97720337,31.14389038,38.21917343,37.62425613
4/24/2018,1:45:24 PM,675,107.027,42.38297653,38.36466599,38.2415657,32.72360992,41.11956787,31.1557579,38.26395798,37.73672104
4/24/2018,1:45:24 PM,945,107.297,42.36129761,38.34229279,38.19677353,32.66503906,41.0538826,31.14389038,38.28634262,37.72547913
4/24/2018,1:45:25 PM,216,107.568,42.31792831,38.33110428,38.18557358,32.68846893,41.03197861,31.16762352,38.17437363,37.73672104
4/24/2018,1:45:25 PM,486,107.838,42.37213516,38.40939713,38.29753494,32.75873947,41.07577896,31.1557579,38.30872726,37.90522766
4/24/2018,1:45:26 PM,26,108.378,42.41548538,38.29753494,38.19677353,32.74702835,41.07577896,31.22693443,38.29753494,37.86031723
4/24/2018,1:45:26 PM,297,108.649,42.43715668,38.44293976,38.21917343,32.77044678,41.15240097,31.22693443,38.28634262,37.91645432
4/24/2018,1:45:26 PM,567,108.919,42.46965408,38.44293976,38.2751503,32.77044678,41.07577896,31.25065041,38.25276184,37.91645432
4/24/2018,1:45:26 PM,837,109.189,42.43715668,38.43175888,38.23036957,32.77044678,41.13051224,31.20321274,38.25276184,37.98378754
