Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,5:17:21 PM,972,479.459,29.27003479,29.30617905,29.12534142,28.37487793,28.92004967,28.24122238,29.18565178
4/24/2018,5:17:22 PM,242,479.729,29.29413223,29.24593163,29.16153145,28.33844185,28.85960197,28.25337982,29.10120773
4/24/2018,5:17:22 PM,513,480,29.28208351,29.27003479,29.12534142,28.32629395,28.89587402,28.21690559,29.12534142
4/24/2018,5:17:22 PM,783,480.27,29.25798416,29.19771004,29.10120773,28.32629395,28.84750748,28.20474434,29.11327553
4/24/2018,5:17:23 PM,324,480.811,29.29413223,29.24593163,29.14946938,28.35058784,28.9079628,28.22906494,29.1374054
4/24/2018,5:17:23 PM,594,481.081,29.29413223,29.24593163,29.1374054,28.41130257,28.93213654,28.21690559,29.18565178
4/24/2018,5:17:23 PM,864,481.351,29.24593163,29.19771004,29.06499863,28.33844185,28.89587402,28.21690559,29.12534142
4/24/2018,5:17:24 PM,134,481.621,29.31822586,29.27003479,29.16153145,28.39916229,28.89587402,28.22906494,29.20976639
4/24/2018,5:17:24 PM,405,481.892,29.30617905,29.25798416,29.10120773,28.37487793,28.84750748,28.21690559,29.17359161
4/24/2018,5:17:24 PM,675,482.162,29.27003479,29.20976639,29.11327553,28.32629395,28.79912186,28.1439209,29.11327553
4/24/2018,5:17:24 PM,945,482.432,29.23387718,29.20976639,29.08913994,28.33844185,28.84750748,28.1439209,29.14946938
4/24/2018,5:17:25 PM,486,482.973,29.29413223,29.20976639,29.12534142,28.36273384,28.85960197,28.19258118,29.12534142
4/24/2018,5:17:25 PM,756,483.243,29.24593163,29.17359161,29.07707024,28.28984261,28.77492142,28.11958313,29.08913994
4/24/2018,5:17:26 PM,26,483.513,29.24593163,29.22182274,29.06499863,28.30199432,28.84750748,28.11958313,29.12534142
4/24/2018,5:17:26 PM,296,483.783,29.22182274,29.16153145,29.07707024,28.30199432,28.79912186,28.1439209,29.07707024
4/24/2018,5:17:26 PM,567,484.054,29.27003479,29.19771004,29.11327553,28.32629395,28.85960197,28.15608788,29.12534142
4/24/2018,5:17:26 PM,837,484.324,29.22182274,29.20976639,29.07707024,28.37487793,28.81122017,28.10741234,29.10120773
4/24/2018,5:17:27 PM,107,484.594,29.22182274,29.16153145,29.07707024,28.27768898,28.73861122,28.1439209,29.0408535
4/24/2018,5:17:27 PM,648,485.135,29.12534142,29.10120773,28.9683857,28.19258118,28.67806816,28.02218056,29.01670265
4/24/2018,5:17:27 PM,918,485.405,29.1374054,29.1374054,29.0408535,28.19258118,28.72650337,28.04653931,29.0408535
4/24/2018,5:17:28 PM,188,485.675,29.12534142,29.08913994,28.98046684,28.19258118,28.72650337,28.05871582,28.99254799
4/24/2018,5:17:28 PM,459,485.946,29.07707024,29.05292702,28.93213654,28.11958313,28.64172554,28.00999832,28.95630455
4/24/2018,5:17:28 PM,729,486.216,29.11327553,29.10120773,28.9683857,28.18041801,28.69017792,28.03436089,28.99254799
4/24/2018,5:17:29 PM,269,486.756,29.07707024,29.08913994,28.9079628,28.1439209,28.70228767,28.00999832,28.9683857
4/24/2018,5:17:29 PM,540,487.027,29.10120773,29.0408535,28.88378525,28.18041801,28.67806816,27.9734478,28.92004967
4/24/2018,5:17:29 PM,810,487.297,29.11327553,29.12534142,28.9079628,28.16825485,28.64172554,27.9734478,28.95630455
4/24/2018,5:17:30 PM,80,487.567,29.14946938,29.12534142,28.99254799,28.21690559,28.67806816,28.02218056,29.02877808
4/24/2018,5:17:30 PM,351,487.838,29.08913994,29.06499863,28.93213654,28.15608788,28.65384102,27.96126175,28.9683857
4/24/2018,5:17:30 PM,621,488.108,29.07707024,29.07707024,28.92004967,28.15608788,28.62961006,27.99781609,28.98046684
4/24/2018,5:17:30 PM,891,488.378,29.1374054,29.14946938,29.00462532,28.27768898,28.77492142,28.07089233,29.06499863
4/24/2018,5:17:31 PM,432,488.919,29.12534142,29.16153145,28.99254799,28.27768898,28.77492142,28.11958313,29.07707024
4/24/2018,5:17:31 PM,702,489.189,29.08913994,29.06499863,28.93213654,28.21690559,28.65384102,28.02218056,29.00462532
4/24/2018,5:17:31 PM,972,489.459,29.11327553,29.14946938,29.02877808,28.21690559,28.72650337,28.05871582,29.06499863
4/24/2018,5:17:32 PM,242,489.729,29.18565178,29.1374054,28.99254799,28.26553535,28.77492142,28.10741234,29.06499863
4/24/2018,5:17:32 PM,513,490,29.16153145,29.17359161,28.98046684,28.26553535,28.76281929,28.09523964,29.08913994
4/24/2018,5:17:33 PM,53,490.54,29.16153145,29.12534142,28.99254799,28.26553535,28.72650337,28.10741234,29.0408535
4/24/2018,5:17:33 PM,324,490.811,29.17359161,29.08913994,28.99254799,28.26553535,28.67806816,28.08306694,29.00462532
4/24/2018,5:17:33 PM,594,491.081,29.1374054,29.11327553,28.95630455,28.24122238,28.71439743,28.10741234,28.99254799
4/24/2018,5:17:33 PM,864,491.351,29.17359161,29.18565178,29.00462532,28.33844185,28.81122017,28.11958313,29.07707024
4/24/2018,5:17:34 PM,134,491.621,29.19771004,29.18565178,29.07707024,28.32629395,28.72650337,28.13175392,29.06499863
4/24/2018,5:17:34 PM,405,491.892,29.22182274,29.27003479,29.11327553,28.30199432,28.81122017,28.19258118,29.06499863
4/24/2018,5:17:34 PM,675,492.162,29.16153145,29.14946938,29.05292702,28.27768898,28.78702164,28.11958313,28.99254799
4/24/2018,5:17:34 PM,945,492.432,29.11327553,29.14946938,29.05292702,28.26553535,28.70228767,28.13175392,28.98046684
4/24/2018,5:17:35 PM,486,492.973,29.1374054,29.12534142,28.93213654,28.25337982,28.73861122,28.08306694,28.99254799
4/24/2018,5:17:35 PM,756,493.243,29.17359161,29.18565178,29.01670265,28.26553535,28.76281929,28.10741234,28.98046684
4/24/2018,5:17:36 PM,26,493.513,29.18565178,29.12534142,28.9683857,28.20474434,28.69017792,28.07089233,29.02877808
4/24/2018,5:17:36 PM,296,493.783,29.14946938,29.16153145,29.02877808,28.27768898,28.76281929,28.09523964,29.0408535
4/24/2018,5:17:36 PM,567,494.054,29.19771004,29.14946938,28.99254799,28.26553535,28.76281929,28.10741234,29.05292702
4/24/2018,5:17:36 PM,837,494.324,29.18565178,29.1374054,28.99254799,28.21690559,28.73861122,28.04653931,29.0408535
4/24/2018,5:17:37 PM,107,494.594,29.22182274,29.17359161,29.0408535,28.28984261,28.72650337,28.08306694,29.08913994
4/24/2018,5:17:37 PM,378,494.865,29.14946938,29.12534142,28.99254799,28.21690559,28.70228767,28.07089233,29.05292702
4/24/2018,5:17:37 PM,918,495.405,29.17359161,29.11327553,28.98046684,28.24122238,28.73861122,28.03436089,29.0408535
4/24/2018,5:17:38 PM,188,495.675,29.08913994,29.12534142,28.9442215,28.21690559,28.72650337,28.07089233,29.0408535
4/24/2018,5:17:38 PM,459,495.946,29.19771004,29.11327553,29.00462532,28.21690559,28.72650337,28.00999832,29.02877808
4/24/2018,5:17:38 PM,729,496.216,29.18565178,29.10120773,28.99254799,28.18041801,28.67806816,28.00999832,29.00462532
4/24/2018,5:17:38 PM,999,496.486,29.1374054,29.0408535,28.9079628,28.16825485,28.67806816,28.02218056,28.9442215
4/24/2018,5:17:39 PM,269,496.756,29.05292702,29.01670265,28.92004967,28.16825485,28.62961006,28.03436089,28.9442215
4/24/2018,5:17:39 PM,540,497.027,29.08913994,29.02877808,28.81122017,28.08306694,28.59325409,27.91250229,28.93213654
4/24/2018,5:17:40 PM,80,497.567,29.06499863,29.02877808,28.85960197,28.09523964,28.60537338,27.92469406,28.92004967
4/24/2018,5:17:40 PM,351,497.838,29.0408535,28.9683857,28.83541298,28.13175392,28.60537338,27.93688393,28.9079628
4/24/2018,5:17:40 PM,621,498.108,29.00462532,28.9442215,28.85960197,28.08306694,28.58113289,27.91250229,28.9079628
4/24/2018,5:17:40 PM,891,498.378,29.06499863,29.06499863,28.84750748,28.16825485,28.60537338,27.93688393,28.9442215
4/24/2018,5:17:41 PM,161,498.648,29.1374054,29.06499863,28.92004967,28.19258118,28.65384102,27.99781609,29.02877808
4/24/2018,5:17:41 PM,432,498.919,29.07707024,29.11327553,28.87169456,28.11958313,28.64172554,27.96126175,28.99254799
4/24/2018,5:17:41 PM,702,499.189,29.08913994,29.02877808,28.88378525,28.13175392,28.62961006,27.9734478,28.95630455
4/24/2018,5:17:41 PM,972,499.459,29.05292702,28.98046684,28.84750748,28.05871582,28.56900978,27.91250229,28.98046684
4/24/2018,5:17:42 PM,513,500,28.9442215,28.95630455,28.83541298,28.07089233,28.59325409,27.88811684,28.9079628
4/24/2018,5:17:42 PM,783,500.27,28.95630455,28.9683857,28.88378525,28.04653931,28.54476166,27.88811684,28.92004967
4/24/2018,5:17:43 PM,53,500.54,29.01670265,29.0408535,28.88378525,28.09523964,28.61749268,27.92469406,28.9442215
4/24/2018,5:17:43 PM,324,500.811,29.00462532,29.00462532,28.82331657,28.04653931,28.53263474,27.87592125,28.95630455
4/24/2018,5:17:43 PM,594,501.081,28.98046684,29.02877808,28.87169456,28.07089233,28.54476166,27.91250229,28.9079628
4/24/2018,5:17:43 PM,864,501.351,28.9683857,28.98046684,28.83541298,28.02218056,28.50837898,27.88811684,28.88378525
4/24/2018,5:17:44 PM,134,501.621,28.98046684,28.9442215,28.77492142,28.02218056,28.53263474,27.83932686,28.85960197
4/24/2018,5:17:44 PM,405,501.892,29.05292702,28.99254799,28.92004967,28.13175392,28.58113289,27.93688393,28.9079628
4/24/2018,5:17:44 PM,945,502.432,28.95630455,29.0408535,28.87169456,28.07089233,28.55688667,27.86372375,28.87169456
4/24/2018,5:17:45 PM,215,502.702,28.9442215,28.98046684,28.83541298,28.05871582,28.56900978,27.86372375,28.84750748
4/24/2018,5:17:45 PM,486,502.973,28.99254799,28.9442215,28.85960197,28.08306694,28.49624825,27.85152626,28.84750748
4/24/2018,5:17:45 PM,756,503.243,28.9683857,28.9683857,28.79912186,28.04653931,28.49624825,27.86372375,28.83541298
4/24/2018,5:17:46 PM,26,503.513,29.0408535,29.05292702,28.88378525,28.16825485,28.61749268,27.91250229,28.9683857
4/24/2018,5:17:46 PM,296,503.783,28.95630455,28.99254799,28.81122017,28.04653931,28.56900978,27.85152626,28.89587402
4/24/2018,5:17:46 PM,567,504.054,28.95630455,28.9442215,28.79912186,28.07089233,28.48411751,27.82712746,28.83541298
4/24/2018,5:17:46 PM,837,504.324,29.01670265,28.98046684,28.87169456,28.08306694,28.55688667,27.85152626,28.89587402
4/24/2018,5:17:47 PM,378,504.865,29.11327553,29.0408535,28.89587402,28.19258118,28.58113289,27.91250229,28.95630455
4/24/2018,5:17:47 PM,648,505.135,29.01670265,29.00462532,28.89587402,28.09523964,28.64172554,27.90031052,28.95630455
4/24/2018,5:17:47 PM,918,505.405,29.07707024,29.02877808,28.88378525,28.16825485,28.59325409,27.87592125,28.92004967
4/24/2018,5:17:48 PM,188,505.675,28.98046684,28.95630455,28.82331657,28.05871582,28.54476166,27.81492424,28.9079628
4/24/2018,5:17:48 PM,459,505.946,28.99254799,28.92004967,28.82331657,28.07089233,28.52050781,27.85152626,28.88378525
4/24/2018,5:17:48 PM,729,506.216,28.93213654,28.9442215,28.77492142,28.04653931,28.54476166,27.82712746,28.87169456
4/24/2018,5:17:48 PM,999,506.486,28.95630455,28.89587402,28.72650337,28.00999832,28.53263474,27.79051781,28.79912186
4/24/2018,5:17:49 PM,540,507.027,28.98046684,28.95630455,28.76281929,28.03436089,28.52050781,27.82712746,28.84750748
4/24/2018,5:17:49 PM,810,507.297,29.01670265,28.9442215,28.84750748,28.11958313,28.56900978,27.92469406,28.84750748
4/24/2018,5:17:50 PM,80,507.567,28.92004967,28.9079628,28.78702164,28.03436089,28.52050781,27.82712746,28.82331657
4/24/2018,5:17:50 PM,351,507.838,29.01670265,28.95630455,28.79912186,28.08306694,28.55688667,27.85152626,28.84750748
4/24/2018,5:17:50 PM,621,508.108,28.93213654,28.98046684,28.84750748,28.10741234,28.59325409,27.92469406,28.85960197
4/24/2018,5:17:51 PM,161,508.648,28.98046684,28.9683857,28.81122017,28.09523964,28.54476166,27.85152626,28.82331657
4/24/2018,5:17:51 PM,432,508.919,28.9079628,28.9079628,28.70228767,28.00999832,28.45985031,27.79051781,28.79912186
4/24/2018,5:17:51 PM,702,509.189,28.9442215,28.9442215,28.87169456,28.04653931,28.50837898,27.83932686,28.84750748
4/24/2018,5:17:51 PM,972,509.459,28.9442215,28.9683857,28.83541298,28.07089233,28.52050781,27.82712746,28.87169456
4/24/2018,5:17:52 PM,242,509.729,29.00462532,29.05292702,28.9079628,28.08306694,28.60537338,27.87592125,28.88378525
4/24/2018,5:17:52 PM,783,510.27,28.99254799,28.99254799,28.85960197,28.07089233,28.55688667,27.87592125,28.89587402
4/24/2018,5:17:53 PM,53,510.54,29.07707024,29.06499863,28.95630455,28.10741234,28.59325409,27.90031052,28.92004967
4/24/2018,5:17:53 PM,324,510.811,29.00462532,28.99254799,28.84750748,28.03436089,28.52050781,27.83932686,28.89587402
4/24/2018,5:17:53 PM,594,511.081,29.02877808,28.9683857,28.85960197,28.02218056,28.53263474,27.87592125,28.88378525
4/24/2018,5:17:53 PM,864,511.351,29.00462532,28.9683857,28.85960197,28.00999832,28.53263474,27.85152626,28.89587402
4/24/2018,5:17:54 PM,134,511.621,29.05292702,28.99254799,28.89587402,28.07089233,28.55688667,27.90031052,28.89587402
4/24/2018,5:17:54 PM,405,511.892,29.02877808,28.99254799,28.84750748,28.03436089,28.52050781,27.83932686,28.84750748
4/24/2018,5:17:54 PM,945,512.432,29.01670265,29.05292702,28.9079628,28.07089233,28.56900978,27.88811684,28.93213654
4/24/2018,5:17:55 PM,215,512.702,29.01670265,28.99254799,28.87169456,28.07089233,28.52050781,27.87592125,28.85960197
4/24/2018,5:17:55 PM,486,512.973,29.05292702,29.02877808,28.88378525,28.09523964,28.54476166,27.91250229,28.85960197
4/24/2018,5:17:55 PM,756,513.243,29.02877808,28.98046684,28.87169456,28.02218056,28.54476166,27.85152626,28.83541298
4/24/2018,5:17:56 PM,26,513.513,29.02877808,28.99254799,28.87169456,28.11958313,28.55688667,27.87592125,28.87169456
4/24/2018,5:17:56 PM,296,513.783,28.98046684,29.00462532,28.82331657,28.07089233,28.56900978,27.91250229,28.88378525
4/24/2018,5:17:56 PM,567,514.054,28.9683857,29.0408535,28.84750748,28.02218056,28.55688667,27.86372375,28.87169456
4/24/2018,5:17:56 PM,837,514.324,28.89587402,28.9442215,28.78702164,27.99781609,28.50837898,27.81492424,28.79912186
4/24/2018,5:17:57 PM,378,514.865,28.92004967,28.88378525,28.75071526,28.00999832,28.45985031,27.81492424,28.77492142
4/24/2018,5:17:57 PM,648,515.135,28.9442215,28.92004967,28.78702164,27.9734478,28.49624825,27.81492424,28.82331657
4/24/2018,5:17:57 PM,918,515.405,28.92004967,28.9079628,28.78702164,27.94907379,28.49624825,27.80272102,28.78702164
4/24/2018,5:17:58 PM,188,515.675,29.02877808,28.92004967,28.82331657,28.02218056,28.45985031,27.82712746,28.83541298
4/24/2018,5:17:58 PM,459,515.946,28.9079628,28.87169456,28.73861122,27.92469406,28.4355793,27.77831078,28.75071526
4/24/2018,5:17:58 PM,729,516.216,28.89587402,28.87169456,28.76281929,27.90031052,28.45985031,27.80272102,28.81122017
4/24/2018,5:17:58 PM,999,516.486,28.89587402,28.9683857,28.73861122,27.9734478,28.45985031,27.79051781,28.84750748
4/24/2018,5:17:59 PM,269,516.756,29.05292702,29.10120773,28.92004967,28.1439209,28.62961006,27.93688393,28.95630455
4/24/2018,5:17:59 PM,810,517.297,29.05292702,29.0408535,28.84750748,28.16825485,28.61749268,27.9734478,28.99254799
4/24/2018,5:18:00 PM,80,517.567,28.95630455,28.95630455,28.85960197,28.04653931,28.48411751,27.86372375,28.87169456
4/24/2018,5:18:00 PM,351,517.838,29.0408535,29.06499863,28.93213654,28.08306694,28.60537338,27.94907379,28.93213654
4/24/2018,5:18:00 PM,621,518.108,28.9683857,28.9683857,28.85960197,27.99781609,28.52050781,27.87592125,28.87169456
4/24/2018,5:18:00 PM,891,518.378,29.06499863,29.02877808,28.92004967,28.07089233,28.56900978,27.93688393,28.87169456
4/24/2018,5:18:01 PM,161,518.648,29.07707024,29.00462532,28.85960197,28.09523964,28.54476166,27.87592125,28.88378525
4/24/2018,5:18:01 PM,702,519.189,29.0408535,28.99254799,28.92004967,28.08306694,28.55688667,27.91250229,28.9079628
4/24/2018,5:18:01 PM,972,519.459,29.01670265,28.99254799,28.9079628,28.07089233,28.59325409,27.93688393,28.9442215
4/24/2018,5:18:02 PM,242,519.729,28.93213654,28.89587402,28.76281929,28.02218056,28.52050781,27.85152626,28.82331657
4/24/2018,5:18:02 PM,513,520,28.88378525,28.9079628,28.76281929,28.03436089,28.53263474,27.86372375,28.81122017
4/24/2018,5:18:02 PM,783,520.27,28.9442215,28.9442215,28.81122017,27.99781609,28.52050781,27.88811684,28.82331657
4/24/2018,5:18:03 PM,53,520.54,28.85960197,28.9079628,28.77492142,27.99781609,28.48411751,27.79051781,28.82331657
4/24/2018,5:18:03 PM,324,520.811,28.85960197,28.85960197,28.71439743,27.96126175,28.48411751,27.81492424,28.78702164
4/24/2018,5:18:03 PM,864,521.351,28.9079628,28.92004967,28.79912186,27.94907379,28.49624825,27.86372375,28.78702164
4/24/2018,5:18:04 PM,134,521.621,28.95630455,28.95630455,28.84750748,28.04653931,28.50837898,27.86372375,28.82331657
4/24/2018,5:18:04 PM,405,521.892,28.99254799,28.99254799,28.82331657,28.04653931,28.59325409,27.93688393,28.87169456
4/24/2018,5:18:04 PM,675,522.162,28.81122017,28.77492142,28.69017792,27.88811684,28.37487793,27.74168777,28.72650337
4/24/2018,5:18:04 PM,945,522.432,28.77492142,28.71439743,28.59325409,27.93688393,28.39916229,27.72947693,28.67806816
4/24/2018,5:18:05 PM,215,522.702,28.77492142,28.75071526,28.58113289,27.88811684,28.39916229,27.74168777,28.67806816
4/24/2018,5:18:05 PM,486,522.973,28.81122017,28.73861122,28.61749268,27.86372375,28.33844185,27.74168777,28.65384102
4/24/2018,5:18:05 PM,756,523.243,28.75071526,28.73861122,28.60537338,27.83932686,28.33844185,27.71726418,28.67806816
4/24/2018,5:18:06 PM,296,523.783,28.75071526,28.65384102,28.55688667,27.80272102,28.27768898,27.65618324,28.58113289
4/24/2018,5:18:06 PM,567,524.054,28.81122017,28.79912186,28.65384102,27.87592125,28.33844185,27.66840172,28.65384102
4/24/2018,5:18:06 PM,837,524.324,28.88378525,28.83541298,28.71439743,27.88811684,28.41130257,27.75389671,28.71439743
4/24/2018,5:18:07 PM,107,524.594,28.87169456,28.82331657,28.71439743,27.96126175,28.44771576,27.77831078,28.75071526
4/24/2018,5:18:07 PM,378,524.865,28.81122017,28.81122017,28.67806816,27.93688393,28.42344093,27.75389671,28.73861122
4/24/2018,5:18:07 PM,648,525.135,28.81122017,28.77492142,28.64172554,27.90031052,28.39916229,27.74168777,28.69017792
4/24/2018,5:18:07 PM,918,525.405,28.84750748,28.79912186,28.66595459,27.9734478,28.38702011,27.76610374,28.69017792
4/24/2018,5:18:08 PM,188,525.675,28.87169456,28.88378525,28.71439743,27.9734478,28.44771576,27.85152626,28.73861122
4/24/2018,5:18:08 PM,729,526.216,28.84750748,28.82331657,28.64172554,27.96126175,28.44771576,27.76610374,28.71439743
4/24/2018,5:18:08 PM,999,526.486,28.87169456,28.88378525,28.73861122,28.02218056,28.49624825,27.83932686,28.73861122
4/24/2018,5:18:09 PM,269,526.756,28.99254799,28.93213654,28.75071526,28.00999832,28.45985031,27.85152626,28.79912186
4/24/2018,5:18:09 PM,810,527.297,28.98046684,28.98046684,28.82331657,28.00999832,28.52050781,27.90031052,28.83541298
4/24/2018,5:18:10 PM,80,527.567,28.93213654,28.9079628,28.64172554,28.00999832,28.48411751,27.83932686,28.75071526
4/24/2018,5:18:10 PM,351,527.838,28.9442215,28.9079628,28.71439743,27.9734478,28.4355793,27.83932686,28.76281929
4/24/2018,5:18:10 PM,621,528.108,28.9442215,28.95630455,28.77492142,28.04653931,28.48411751,27.87592125,28.77492142
4/24/2018,5:18:10 PM,891,528.378,28.9079628,28.92004967,28.78702164,28.02218056,28.48411751,27.87592125,28.77492142
4/24/2018,5:18:11 PM,161,528.648,28.9442215,28.88378525,28.77492142,27.98563194,28.48411751,27.85152626,28.78702164
4/24/2018,5:18:11 PM,432,528.919,28.92004967,28.89587402,28.76281929,28.00999832,28.47198486,27.80272102,28.78702164
4/24/2018,5:18:11 PM,972,529.459,28.95630455,28.95630455,28.82331657,28.03436089,28.48411751,27.86372375,28.83541298
4/24/2018,5:18:12 PM,242,529.729,29.00462532,29.00462532,28.88378525,28.11958313,28.54476166,27.91250229,28.87169456
4/24/2018,5:18:12 PM,513,530,29.00462532,29.00462532,28.87169456,28.11958313,28.55688667,27.90031052,28.84750748
4/24/2018,5:18:12 PM,783,530.27,28.98046684,28.99254799,28.88378525,28.03436089,28.52050781,27.90031052,28.85960197
4/24/2018,5:18:13 PM,53,530.54,28.95630455,28.92004967,28.81122017,27.98563194,28.45985031,27.76610374,28.78702164
4/24/2018,5:18:13 PM,324,530.811,28.9683857,28.89587402,28.81122017,27.96126175,28.45985031,27.75389671,28.78702164
4/24/2018,5:18:13 PM,864,531.351,28.9442215,28.95630455,28.87169456,28.02218056,28.55688667,27.86372375,28.83541298
4/24/2018,5:18:14 PM,134,531.621,28.98046684,28.95630455,28.83541298,28.02218056,28.52050781,27.85152626,28.82331657
4/24/2018,5:18:14 PM,405,531.892,28.88378525,28.88378525,28.77492142,27.9734478,28.49624825,27.82712746,28.76281929
4/24/2018,5:18:14 PM,675,532.162,28.93213654,28.85960197,28.73861122,27.98563194,28.48411751,27.81492424,28.81122017
4/24/2018,5:18:14 PM,945,532.432,28.92004967,28.92004967,28.75071526,28.05871582,28.58113289,27.81492424,28.87169456
4/24/2018,5:18:15 PM,486,532.973,28.92004967,28.87169456,28.73861122,27.98563194,28.50837898,27.82712746,28.83541298
4/24/2018,5:18:15 PM,756,533.243,28.93213654,28.9079628,28.75071526,28.00999832,28.49624825,27.88811684,28.82331657
4/24/2018,5:18:16 PM,26,533.513,28.89587402,28.87169456,28.77492142,27.98563194,28.53263474,27.86372375,28.82331657
4/24/2018,5:18:16 PM,296,533.783,28.79912186,28.85960197,28.73861122,27.93688393,28.4355793,27.77831078,28.76281929
4/24/2018,5:18:16 PM,837,534.324,28.9079628,28.93213654,28.85960197,28.00999832,28.53263474,27.87592125,28.81122017
4/24/2018,5:18:17 PM,107,534.594,28.9079628,28.9442215,28.77492142,27.9734478,28.4355793,27.88811684,28.77492142
4/24/2018,5:18:17 PM,378,534.865,28.92004967,28.92004967,28.77492142,27.9734478,28.50837898,27.80272102,28.81122017
4/24/2018,5:18:17 PM,648,535.135,28.85960197,28.85960197,28.76281929,28.00999832,28.48411751,27.86372375,28.73861122
4/24/2018,5:18:17 PM,918,535.405,28.87169456,28.95630455,28.83541298,27.9734478,28.53263474,27.88811684,28.82331657
4/24/2018,5:18:18 PM,188,535.675,29.02877808,28.9442215,28.84750748,28.07089233,28.56900978,27.92469406,28.84750748
4/24/2018,5:18:18 PM,729,536.216,28.95630455,28.93213654,28.87169456,28.07089233,28.56900978,27.91250229,28.83541298
4/24/2018,5:18:18 PM,999,536.486,28.93213654,28.89587402,28.77492142,27.99781609,28.53263474,27.86372375,28.75071526
4/24/2018,5:18:19 PM,269,536.756,28.99254799,28.93213654,28.81122017,28.07089233,28.54476166,27.90031052,28.82331657
4/24/2018,5:18:19 PM,540,537.027,28.92004967,28.92004967,28.82331657,27.9734478,28.52050781,27.90031052,28.81122017
4/24/2018,5:18:19 PM,810,537.297,28.87169456,28.87169456,28.76281929,27.96126175,28.48411751,27.81492424,28.78702164
4/24/2018,5:18:20 PM,80,537.567,28.95630455,28.98046684,28.84750748,28.00999832,28.58113289,27.9734478,28.85960197
4/24/2018,5:18:20 PM,351,537.838,28.95630455,28.9442215,28.75071526,27.98563194,28.54476166,27.87592125,28.82331657
4/24/2018,5:18:20 PM,891,538.378,28.9442215,28.9079628,28.88378525,28.05871582,28.53263474,27.9734478,28.88378525
4/24/2018,5:18:21 PM,161,538.648,29.05292702,29.0408535,28.85960197,28.13175392,28.66595459,27.99781609,28.89587402
4/24/2018,5:18:21 PM,432,538.919,29.05292702,29.02877808,28.89587402,28.19258118,28.62961006,27.9734478,28.92004967
4/24/2018,5:18:21 PM,702,539.189,29.05292702,29.00462532,28.89587402,28.19258118,28.66595459,28.04653931,28.9683857
4/24/2018,5:18:21 PM,972,539.459,29.0408535,28.9442215,28.83541298,28.16825485,28.58113289,27.9734478,28.89587402
4/24/2018,5:18:22 PM,242,539.729,29.02877808,28.95630455,28.87169456,28.09523964,28.58113289,27.98563194,28.87169456
4/24/2018,5:18:22 PM,513,540,29.05292702,29.01670265,28.85960197,28.13175392,28.64172554,27.99781609,28.92004967
4/24/2018,5:18:23 PM,53,540.54,29.00462532,28.99254799,28.83541298,28.10741234,28.64172554,27.93688393,28.92004967
4/24/2018,5:18:23 PM,324,540.811,28.98046684,28.93213654,28.87169456,28.08306694,28.55688667,27.91250229,28.85960197
4/24/2018,5:18:23 PM,594,541.081,28.93213654,28.89587402,28.79912186,27.99781609,28.54476166,27.87592125,28.79912186
4/24/2018,5:18:23 PM,864,541.351,28.93213654,28.88378525,28.76281929,27.98563194,28.61749268,27.83932686,28.82331657
4/24/2018,5:18:24 PM,134,541.621,28.99254799,28.9442215,28.82331657,27.99781609,28.55688667,27.88811684,28.83541298
4/24/2018,5:18:24 PM,405,541.892,28.98046684,28.9442215,28.83541298,28.00999832,28.58113289,27.92469406,28.81122017
4/24/2018,5:18:24 PM,675,542.162,28.98046684,28.9683857,28.79912186,28.08306694,28.64172554,27.90031052,28.83541298
4/24/2018,5:18:24 PM,945,542.432,28.98046684,28.95630455,28.77492142,28.10741234,28.59325409,27.88811684,28.83541298
4/24/2018,5:18:25 PM,215,542.702,28.9442215,28.93213654,28.79912186,28.02218056,28.58113289,27.90031052,28.79912186
4/24/2018,5:18:25 PM,756,543.243,29.00462532,28.9683857,28.83541298,28.10741234,28.58113289,27.90031052,28.84750748
4/24/2018,5:18:26 PM,26,543.513,28.9079628,28.98046684,28.82331657,28.11958313,28.59325409,27.90031052,28.83541298
4/24/2018,5:18:26 PM,296,543.783,28.98046684,28.98046684,28.87169456,28.19258118,28.65384102,27.90031052,28.82331657
4/24/2018,5:18:26 PM,567,544.054,28.9442215,28.93213654,28.81122017,28.08306694,28.64172554,27.90031052,28.79912186
4/24/2018,5:18:26 PM,837,544.324,28.83541298,28.9079628,28.79912186,28.04653931,28.56900978,27.88811684,28.78702164
4/24/2018,5:18:27 PM,378,544.865,28.89587402,28.84750748,28.69017792,28.02218056,28.50837898,27.83932686,28.78702164
4/24/2018,5:18:27 PM,648,545.135,28.92004967,28.87169456,28.75071526,27.98563194,28.55688667,27.88811684,28.77492142
