Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,4:54:20 PM,891,322.162,35.21589279,34.6412735,34.5490799,31.56119347,32.24468231,31.77373123,32.9826889
4/24/2018,4:54:21 PM,432,322.703,35.28466797,34.68733978,34.60670853,31.5139122,32.29167557,31.80911636,32.99436951
4/24/2018,4:54:21 PM,702,322.973,35.26174927,34.67582703,34.60670853,31.52573395,32.26818085,31.78552628,33.01771927
4/24/2018,4:54:21 PM,972,323.243,35.28466797,34.65279007,34.56060791,31.53755569,32.31516266,31.78552628,32.99436951
4/24/2018,4:54:22 PM,242,323.513,35.19296265,34.6412735,34.56060791,31.49026299,32.2799263,31.80911636,33.01771927
4/24/2018,4:54:22 PM,513,323.784,35.36485672,34.69885635,34.62975311,31.60845757,32.35039139,31.87985611,33.04106903
4/24/2018,4:54:22 PM,783,324.054,35.38775635,34.76792145,34.66430664,31.58482742,32.33864975,31.85628128,33.08774948
4/24/2018,4:54:23 PM,53,324.324,35.38775635,34.77942657,34.69885635,31.63208199,32.37386703,31.91521072,33.1460762
4/24/2018,4:54:23 PM,594,324.865,35.29612732,34.74490356,34.6412735,31.5730114,32.32690811,31.84449196,33.08774948
4/24/2018,4:54:23 PM,864,325.135,35.41065216,34.8714447,34.74490356,31.66750908,32.46773529,31.96233368,33.18106079
4/24/2018,4:54:24 PM,134,325.405,35.43354416,34.81394196,34.71036911,31.62026978,32.37386703,31.91521072,33.1460762
4/24/2018,4:54:24 PM,405,325.676,35.41065216,34.77942657,34.6412735,31.63208199,32.36212921,31.92699432,33.12274933
4/24/2018,4:54:24 PM,675,325.946,35.45643234,34.84844589,34.73339462,31.72653198,32.52636337,32.00943756,33.23934174
4/24/2018,4:54:24 PM,945,326.216,35.43354416,34.8599472,34.74490356,31.69112206,32.4560051,31.9505558,33.20437622
4/24/2018,4:54:25 PM,486,326.757,35.43354416,34.80244064,34.68733978,31.65570068,32.37386703,31.92699432,33.15773773
4/24/2018,4:54:25 PM,756,327.027,35.36485672,34.77942657,34.6412735,31.63208199,32.36212921,31.90342712,33.1460762
4/24/2018,4:54:26 PM,26,327.297,35.34194946,34.76792145,34.60670853,31.63208199,32.38560486,31.90342712,33.12274933
4/24/2018,4:54:26 PM,297,327.568,35.42210007,34.80244064,34.67582703,31.72653198,32.4208107,31.9505558,33.13441467
4/24/2018,4:54:26 PM,567,327.838,35.46787643,34.8599472,34.71036911,31.71473122,32.47946167,31.97411156,33.23934174
4/24/2018,4:54:26 PM,837,328.108,35.47931671,34.8599472,34.75641251,31.70292664,32.46773529,31.97411156,33.20437622
4/24/2018,4:54:27 PM,107,328.378,35.45643234,34.8714447,34.69885635,31.64389229,32.4442749,31.93877411,33.13441467
4/24/2018,4:54:27 PM,378,328.649,35.42210007,34.82544708,34.67582703,31.66750908,32.40907669,31.93877411,33.16939926
4/24/2018,4:54:27 PM,918,329.189,35.41065216,34.84844589,34.65279007,31.70292664,32.4442749,31.9505558,33.16939926
4/24/2018,4:54:28 PM,188,329.459,35.39920425,34.81394196,34.65279007,31.66750908,32.40907669,31.92699432,33.12274933
4/24/2018,4:54:28 PM,459,329.73,35.47931671,34.82544708,34.67582703,31.76193237,32.46773529,31.96233368,33.1460762
4/24/2018,4:54:28 PM,729,330,35.43354416,34.80244064,34.62975311,31.66750908,32.4560051,31.87985611,33.13441467
4/24/2018,4:54:28 PM,999,330.27,35.42210007,34.76792145,34.61822891,31.67931557,32.36212921,31.90342712,33.11108398
4/24/2018,4:54:29 PM,269,330.54,35.47931671,34.80244064,34.62975311,31.71473122,32.49118805,31.96233368,33.16939926
4/24/2018,4:54:29 PM,540,330.811,35.45643234,34.79093552,34.65279007,31.73833466,32.4560051,31.9976635,33.1460762
4/24/2018,4:54:29 PM,810,331.081,35.41065216,34.80244064,34.6412735,31.67931557,32.40907669,31.91521072,33.1460762
4/24/2018,4:54:30 PM,351,331.622,35.38775635,34.74490356,34.60670853,31.60845757,32.38560486,31.84449196,33.08774948
4/24/2018,4:54:30 PM,621,331.892,35.41065216,34.76792145,34.60670853,31.66750908,32.38560486,31.87985611,33.16939926
4/24/2018,4:54:30 PM,891,332.162,35.41065216,34.77942657,34.62975311,31.63208199,32.40907669,31.91521072,33.15773773
4/24/2018,4:54:31 PM,161,332.432,35.38775635,34.76792145,34.59518433,31.67931557,32.37386703,31.90342712,33.15773773
4/24/2018,4:54:31 PM,432,332.703,35.42210007,34.80244064,34.6412735,31.67931557,32.36212921,31.90342712,33.18106079
4/24/2018,4:54:31 PM,702,332.973,35.47931671,34.83694839,34.66430664,31.67931557,32.4208107,31.97411156,33.23934174
4/24/2018,4:54:31 PM,972,333.243,35.41065216,34.82544708,34.66430664,31.60845757,32.47946167,31.93877411,33.21603394
4/24/2018,4:54:32 PM,242,333.513,35.39920425,34.77942657,34.66430664,31.65570068,32.4442749,31.93877411,33.15773773
4/24/2018,4:54:32 PM,783,334.054,35.43354416,34.81394196,34.66430664,31.67931557,32.47946167,31.96233368,33.13441467
4/24/2018,4:54:33 PM,53,334.324,35.38775635,34.82544708,34.65279007,31.73833466,32.50291443,31.9505558,33.12274933
4/24/2018,4:54:33 PM,324,334.595,35.36485672,34.77942657,34.60670853,31.69112206,32.4560051,31.93877411,33.15773773
4/24/2018,4:54:33 PM,594,334.865,35.42210007,34.76792145,34.67582703,31.71473122,32.46773529,31.96233368,33.20437622
4/24/2018,4:54:33 PM,864,335.135,35.41065216,34.75641251,34.61822891,31.69112206,32.4208107,31.90342712,33.1460762
4/24/2018,4:54:34 PM,134,335.405,35.34194946,34.71036911,34.60670853,31.59664345,32.38560486,31.91521072,33.11108398
4/24/2018,4:54:34 PM,405,335.676,35.34194946,34.67582703,34.60670853,31.62026978,32.37386703,31.8680687,33.07608032
4/24/2018,4:54:34 PM,945,336.216,35.41065216,34.79093552,34.67582703,31.71473122,32.4442749,31.92699432,33.18106079
4/24/2018,4:54:35 PM,215,336.486,35.45643234,34.80244064,34.71036911,31.72653198,32.4442749,31.96233368,33.19271851
4/24/2018,4:54:35 PM,486,336.757,35.36485672,34.76792145,34.61822891,31.69112206,32.4442749,31.91521072,33.15773773
4/24/2018,4:54:35 PM,756,337.027,35.38775635,34.79093552,34.71036911,31.69112206,32.4442749,31.9505558,33.18106079
4/24/2018,4:54:36 PM,26,337.297,35.38775635,34.84844589,34.67582703,31.72653198,32.51464081,31.90342712,33.18106079
4/24/2018,4:54:36 PM,297,337.568,35.31904221,34.75641251,34.60670853,31.5730114,32.36212921,31.83270073,33.1460762
4/24/2018,4:54:36 PM,567,337.838,35.30758286,34.69885635,34.62975311,31.62026978,32.40907669,31.89164162,33.11108398
4/24/2018,4:54:37 PM,107,338.378,35.34194946,34.74490356,34.62975311,31.65570068,32.39734268,31.89164162,33.12274933
4/24/2018,4:54:37 PM,378,338.649,35.2502861,34.74490356,34.60670853,31.65570068,32.4208107,31.87985611,33.12274933
4/24/2018,4:54:37 PM,648,338.919,35.2502861,34.73339462,34.65279007,31.65570068,32.43254471,31.92699432,33.13441467
4/24/2018,4:54:37 PM,918,339.189,35.30758286,34.72188187,34.67582703,31.67931557,32.39734268,31.91521072,33.13441467
4/24/2018,4:54:38 PM,188,339.459,35.353405,34.75641251,34.72188187,31.72653198,32.39734268,31.93877411,33.13441467
4/24/2018,4:54:38 PM,459,339.73,35.39920425,34.79093552,34.73339462,31.72653198,32.46773529,31.9505558,33.23934174
4/24/2018,4:54:38 PM,729,340,35.39920425,34.81394196,34.69885635,31.73833466,32.46773529,31.91521072,33.20437622
4/24/2018,4:54:39 PM,269,340.54,35.36485672,34.72188187,34.68733978,31.67931557,32.40907669,31.92699432,33.20437622
4/24/2018,4:54:39 PM,540,340.811,35.39920425,34.80244064,34.68733978,31.70292664,32.50291443,32.02120972,33.22768784
4/24/2018,4:54:39 PM,810,341.081,35.30758286,34.72188187,34.62975311,31.64389229,32.39734268,31.91521072,33.18106079
4/24/2018,4:54:40 PM,80,341.351,35.41065216,34.76792145,34.66430664,31.69112206,32.47946167,31.9505558,33.23934174
4/24/2018,4:54:40 PM,351,341.622,35.33049393,34.68733978,34.61822891,31.67931557,32.38560486,31.8680687,33.15773773
4/24/2018,4:54:40 PM,621,341.892,35.31904221,34.75641251,34.66430664,31.60845757,32.37386703,31.91521072,33.15773773
4/24/2018,4:54:40 PM,891,342.162,35.30758286,34.69885635,34.72188187,31.67931557,32.43254471,31.9976635,33.16939926
4/24/2018,4:54:41 PM,161,342.432,35.37630463,34.75641251,34.68733978,31.69112206,32.47946167,31.97411156,33.18106079
4/24/2018,4:54:41 PM,702,342.973,35.41065216,34.82544708,34.74490356,31.73833466,32.49118805,31.96233368,33.23934174
4/24/2018,4:54:41 PM,972,343.243,35.37630463,34.77942657,34.68733978,31.66750908,32.46773529,31.92699432,33.19271851
4/24/2018,4:54:42 PM,242,343.513,35.36485672,34.74490356,34.66430664,31.71473122,32.46773529,31.92699432,33.19271851
4/24/2018,4:54:42 PM,513,343.784,35.36485672,34.75641251,34.61822891,31.64389229,32.43254471,31.9505558,33.1460762
4/24/2018,4:54:42 PM,783,344.054,35.26174927,34.65279007,34.59518433,31.62026978,32.36212921,31.92699432,33.08774948
4/24/2018,4:54:43 PM,53,344.324,35.30758286,34.61822891,34.57213593,31.58482742,32.33864975,31.90342712,33.04106903
4/24/2018,4:54:43 PM,324,344.595,35.33049393,34.65279007,34.65279007,31.5730114,32.37386703,31.89164162,33.06441116
4/24/2018,4:54:43 PM,594,344.865,35.33049393,34.67582703,34.58366013,31.60845757,32.35039139,31.89164162,33.09941864
4/24/2018,4:54:44 PM,134,345.405,35.26174927,34.61822891,34.51449203,31.5139122,32.31516266,31.84449196,33.052742
4/24/2018,4:54:44 PM,405,345.676,35.28466797,34.59518433,34.51449203,31.58482742,32.31516266,31.84449196,33.06441116
4/24/2018,4:54:44 PM,675,345.946,35.20442963,34.5490799,34.45681763,31.46660995,32.29167557,31.79732132,33.01771927
4/24/2018,4:54:44 PM,945,346.216,35.19296265,34.5490799,34.45681763,31.46660995,32.26818085,31.79732132,32.95933151
4/24/2018,4:54:45 PM,486,346.757,35.27320862,34.66430664,34.5490799,31.54937553,32.37386703,31.91521072,33.052742
4/24/2018,4:54:45 PM,756,347.027,35.23882294,34.61822891,34.50296021,31.5139122,32.26818085,31.78552628,33.0060463
4/24/2018,4:54:46 PM,26,347.297,35.17002487,34.61822891,34.51449203,31.44295311,32.25643158,31.76193237,32.97101212
4/24/2018,4:54:46 PM,297,347.568,35.22735977,34.67582703,34.52602005,31.5139122,32.29167557,31.78552628,33.0060463
4/24/2018,4:54:46 PM,567,347.838,35.20442963,34.66430664,34.56060791,31.5139122,32.29167557,31.84449196,33.02939606
4/24/2018,4:54:46 PM,837,348.108,35.21589279,34.60670853,34.52602005,31.5139122,32.31516266,31.83270073,33.02939606
4/24/2018,4:54:47 PM,378,348.649,35.19296265,34.65279007,34.57213593,31.52573395,32.33864975,31.89164162,33.052742
4/24/2018,4:54:47 PM,648,348.919,35.23882294,34.69885635,34.59518433,31.5139122,32.33864975,31.84449196,33.06441116
4/24/2018,4:54:47 PM,918,349.189,35.26174927,34.6412735,34.52602005,31.5730114,32.29167557,31.87985611,33.01771927
4/24/2018,4:54:48 PM,188,349.459,35.26174927,34.65279007,34.46835709,31.52573395,32.32690811,31.85628128,32.99436951
4/24/2018,4:54:48 PM,459,349.73,35.22735977,34.66430664,34.56060791,31.53755569,32.30342102,31.8680687,33.04106903
4/24/2018,4:54:48 PM,729,350,35.30758286,34.65279007,34.53755188,31.53755569,32.30342102,31.85628128,33.02939606
4/24/2018,4:54:48 PM,999,350.27,35.38775635,34.72188187,34.62975311,31.62026978,32.38560486,31.9505558,33.12274933
4/24/2018,4:54:49 PM,269,350.54,35.37630463,34.71036911,34.60670853,31.66750908,32.33864975,31.87985611,33.06441116
4/24/2018,4:54:49 PM,810,351.081,35.353405,34.72188187,34.59518433,31.65570068,32.38560486,31.89164162,33.12274933
4/24/2018,4:54:50 PM,80,351.351,35.31904221,34.76792145,34.57213593,31.72653198,32.43254471,31.9505558,33.13441467
4/24/2018,4:54:50 PM,351,351.622,35.36485672,34.74490356,34.6412735,31.71473122,32.49118805,31.9976635,33.16939926
4/24/2018,4:54:50 PM,621,351.892,35.39920425,34.84844589,34.66430664,31.71473122,32.47946167,31.96233368,33.21603394
4/24/2018,4:54:50 PM,891,352.162,35.37630463,34.77942657,34.65279007,31.75013351,32.49118805,31.9976635,33.19271851
4/24/2018,4:54:51 PM,161,352.432,35.38775635,34.82544708,34.71036911,31.76193237,32.52636337,31.9976635,33.22768784
4/24/2018,4:54:51 PM,432,352.703,35.38775635,34.74490356,34.66430664,31.73833466,32.50291443,31.98588753,33.18106079
4/24/2018,4:54:51 PM,972,353.243,35.46787643,34.81394196,34.68733978,31.79732132,32.5498085,32.00943756,33.20437622
4/24/2018,4:54:52 PM,242,353.513,35.45643234,34.83694839,34.68733978,31.73833466,32.46773529,31.9976635,33.22768784
4/24/2018,4:54:52 PM,513,353.784,35.45643234,34.79093552,34.69885635,31.72653198,32.51464081,31.9976635,33.21603394
4/24/2018,4:54:52 PM,783,354.054,35.45643234,34.75641251,34.69885635,31.80911636,32.50291443,31.97411156,33.12274933
4/24/2018,4:54:53 PM,53,354.324,35.45643234,34.79093552,34.67582703,31.79732132,32.47946167,32.02120972,33.16939926
4/24/2018,4:54:53 PM,594,354.865,35.42210007,34.75641251,34.66430664,31.73833466,32.43254471,31.96233368,33.11108398
4/24/2018,4:54:53 PM,864,355.135,35.45643234,34.80244064,34.65279007,31.80911636,32.49118805,32.02120972,33.18106079
4/24/2018,4:54:54 PM,134,355.405,35.44498825,34.83694839,34.67582703,31.77373123,32.52636337,32.04475403,33.20437622
4/24/2018,4:54:54 PM,405,355.676,35.45643234,34.8599472,34.69885635,31.78552628,32.53808594,32.03298187,33.22768784
4/24/2018,4:54:54 PM,675,355.946,35.50219727,34.8829422,34.69885635,31.8680687,32.573246,32.03298187,33.22768784
4/24/2018,4:54:54 PM,945,356.216,35.41065216,34.84844589,34.71036911,31.67931557,32.49118805,32.02120972,33.25099564
4/24/2018,4:54:55 PM,215,356.486,35.46787643,34.82544708,34.71036911,31.75013351,32.50291443,31.98588753,33.20437622
4/24/2018,4:54:55 PM,486,356.757,35.41065216,34.83694839,34.65279007,31.75013351,32.47946167,31.96233368,33.18106079
4/24/2018,4:54:56 PM,26,357.297,35.36485672,34.79093552,34.57213593,31.72653198,32.43254471,31.93877411,33.16939926
4/24/2018,4:54:56 PM,297,357.568,35.45643234,34.84844589,34.73339462,31.8209095,32.51464081,32.03298187,33.22768784
4/24/2018,4:54:56 PM,567,357.838,35.50219727,34.90593338,34.72188187,31.85628128,32.49118805,32.05652237,33.27429962
4/24/2018,4:54:56 PM,837,358.108,35.38775635,34.76792145,34.65279007,31.73833466,32.43254471,31.91521072,33.18106079
4/24/2018,4:54:57 PM,107,358.378,35.49075699,34.8829422,34.67582703,31.80911636,32.59667969,32.00943756,33.26264572
4/24/2018,4:54:57 PM,378,358.649,35.45643234,34.83694839,34.73339462,31.77373123,32.53808594,31.96233368,33.22768784
4/24/2018,4:54:57 PM,648,358.919,35.44498825,34.82544708,34.72188187,31.73833466,32.49118805,31.98588753,33.22768784
4/24/2018,4:54:58 PM,188,359.459,35.45643234,34.82544708,34.72188187,31.72653198,32.4560051,31.98588753,33.20437622
4/24/2018,4:54:58 PM,459,359.73,35.47931671,34.8714447,34.69885635,31.63208199,32.4560051,31.9505558,33.19271851
4/24/2018,4:54:58 PM,729,360,35.47931671,34.81394196,34.61822891,31.75013351,32.47946167,31.97411156,33.19271851
4/24/2018,4:54:58 PM,999,360.27,35.43354416,34.83694839,34.6412735,31.69112206,32.47946167,31.97411156,33.20437622
4/24/2018,4:54:59 PM,269,360.54,35.41065216,34.77942657,34.67582703,31.69112206,32.4208107,31.9505558,33.16939926
4/24/2018,4:54:59 PM,540,360.811,35.353405,34.71036911,34.65279007,31.62026978,32.38560486,31.89164162,33.12274933
4/24/2018,4:54:59 PM,810,361.081,35.33049393,34.73339462,34.60670853,31.63208199,32.43254471,31.96233368,33.13441467
4/24/2018,4:55:00 PM,351,361.622,35.353405,34.71036911,34.59518433,31.56119347,32.35039139,31.89164162,33.13441467
4/24/2018,4:55:00 PM,621,361.892,35.33049393,34.73339462,34.56060791,31.54937553,32.36212921,31.8680687,33.13441467
4/24/2018,4:55:00 PM,891,362.162,35.39920425,34.75641251,34.57213593,31.62026978,32.4208107,31.91521072,33.19271851
4/24/2018,4:55:01 PM,161,362.432,35.36485672,34.76792145,34.61822891,31.65570068,32.39734268,31.92699432,33.11108398
4/24/2018,4:55:01 PM,432,362.703,35.29612732,34.69885635,34.57213593,31.58482742,32.4208107,31.90342712,33.15773773
4/24/2018,4:55:01 PM,972,363.243,35.39920425,34.75641251,34.60670853,31.62026978,32.38560486,31.87985611,33.16939926
4/24/2018,4:55:02 PM,242,363.513,35.37630463,34.73339462,34.57213593,31.60845757,32.38560486,31.89164162,33.18106079
4/24/2018,4:55:02 PM,513,363.784,35.43354416,34.76792145,34.61822891,31.69112206,32.4208107,31.91521072,33.15773773
4/24/2018,4:55:02 PM,783,364.054,35.54794312,34.90593338,34.73339462,31.73833466,32.5498085,32.03298187,33.29759598
4/24/2018,4:55:03 PM,53,364.324,35.51363373,34.8944397,34.75641251,31.75013351,32.5498085,32.02120972,33.27429962
4/24/2018,4:55:03 PM,324,364.595,35.43354416,34.77942657,34.67582703,31.67931557,32.4560051,31.92699432,33.15773773
4/24/2018,4:55:03 PM,594,364.865,35.43354416,34.75641251,34.65279007,31.59664345,32.4442749,31.92699432,33.1460762
4/24/2018,4:55:04 PM,134,365.405,35.43354416,34.77942657,34.66430664,31.67931557,32.4442749,31.98588753,33.16939926
4/24/2018,4:55:04 PM,405,365.676,35.42210007,34.76792145,34.6412735,31.67931557,32.47946167,31.96233368,33.18106079
4/24/2018,4:55:04 PM,675,365.946,35.39920425,34.76792145,34.59518433,31.66750908,32.37386703,31.92699432,33.16939926
4/24/2018,4:55:04 PM,945,366.216,35.51363373,34.8599472,34.75641251,31.80911636,32.51464081,32.05652237,33.21603394
4/24/2018,4:55:05 PM,215,366.486,35.57080841,34.8829422,34.76792145,31.84449196,32.573246,32.10359192,33.26264572
4/24/2018,4:55:05 PM,486,366.757,35.60510254,34.9519043,34.83694839,31.8680687,32.60839462,32.11535645,33.29759598
4/24/2018,4:55:06 PM,26,367.297,35.60510254,34.96339417,34.79093552,31.83270073,32.59667969,32.10359192,33.27429962
4/24/2018,4:55:06 PM,297,367.568,35.57080841,34.94041443,34.76792145,31.8209095,32.64353561,32.10359192,33.33253479
4/24/2018,4:55:06 PM,567,367.838,35.52507401,34.91742706,34.75641251,31.73833466,32.58496475,32.02120972,33.27429962
4/24/2018,4:55:06 PM,837,368.108,35.52507401,34.8944397,34.76792145,31.79732132,32.59667969,32.09182739,33.30924225
4/24/2018,4:55:07 PM,107,368.378,35.59367371,34.96339417,34.77942657,31.83270073,32.56152725,32.08005905,33.29759598
4/24/2018,4:55:07 PM,378,368.649,35.58224106,34.96339417,34.73339462,31.76193237,32.56152725,32.03298187,33.27429962
4/24/2018,4:55:07 PM,918,369.189,35.58224106,34.96339417,34.74490356,31.80911636,32.53808594,32.05652237,33.25099564
4/24/2018,4:55:08 PM,188,369.459,35.51363373,34.84844589,34.65279007,31.72653198,32.4560051,31.96233368,33.19271851
4/24/2018,4:55:08 PM,459,369.73,35.47931671,34.83694839,34.68733978,31.70292664,32.46773529,31.9976635,33.20437622
4/24/2018,4:55:08 PM,729,370,35.47931671,34.81394196,34.69885635,31.69112206,32.49118805,31.97411156,33.15773773
4/24/2018,4:55:08 PM,999,370.27,35.50219727,34.83694839,34.68733978,31.76193237,32.52636337,32.02120972,33.22768784
4/24/2018,4:55:09 PM,269,370.54,35.36485672,34.68733978,34.61822891,31.63208199,32.38560486,31.91521072,33.09941864
4/24/2018,4:55:09 PM,540,370.811,35.37630463,34.72188187,34.61822891,31.62026978,32.39734268,31.96233368,33.07608032
4/24/2018,4:55:09 PM,810,371.081,35.51363373,34.79093552,34.68733978,31.69112206,32.4442749,31.9505558,33.12274933
4/24/2018,4:55:10 PM,351,371.622,35.50219727,34.80244064,34.67582703,31.64389229,32.47946167,31.96233368,33.16939926
4/24/2018,4:55:10 PM,621,371.892,35.46787643,34.81394196,34.6412735,31.62026978,32.4208107,31.92699432,33.1460762
4/24/2018,4:55:10 PM,891,372.162,35.42210007,34.79093552,34.56060791,31.58482742,32.38560486,31.89164162,33.12274933
4/24/2018,4:55:11 PM,161,372.432,35.47931671,34.81394196,34.65279007,31.67931557,32.4442749,31.9505558,33.16939926
4/24/2018,4:55:11 PM,432,372.703,35.47931671,34.82544708,34.69885635,31.65570068,32.46773529,32.00943756,33.20437622
4/24/2018,4:55:11 PM,972,373.243,35.51363373,34.8944397,34.72188187,31.72653198,32.51464081,32.03298187,33.25099564
4/24/2018,4:55:12 PM,242,373.513,35.45643234,34.81394196,34.68733978,31.64389229,32.43254471,31.93877411,33.18106079
4/24/2018,4:55:12 PM,513,373.784,35.53650665,34.8714447,34.71036911,31.79732132,32.49118805,32.00943756,33.21603394
4/24/2018,4:55:13 PM,53,374.324,35.49075699,34.83694839,34.71036911,31.79732132,32.46773529,32.05652237,33.20437622
4/24/2018,4:55:13 PM,324,374.595,35.53650665,34.8599472,34.69885635,31.78552628,32.52636337,32.06829071,33.23934174
4/24/2018,4:55:13 PM,594,374.865,35.57080841,34.92892075,34.74490356,31.84449196,32.60839462,32.05652237,33.26264572
4/24/2018,4:55:13 PM,864,375.135,35.52507401,34.92892075,34.76792145,31.78552628,32.5498085,32.10359192,33.26264572
4/24/2018,4:55:14 PM,134,375.405,35.58224106,34.97488022,34.77942657,31.84449196,32.60839462,32.16239929,33.30924225
