Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,33,287,287,166,32,123,276
Location Y,,,,110,60,116,119,60,120,181
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/23/2018,4:48:07 PM,891,24.324,34.73284912,34.73284912,35.51360321,36.050354,34.46763611,35.8336525,37.69174576
4/23/2018,4:48:08 PM,162,24.595,34.79042816,34.73284912,35.59369659,36.10731888,34.53688049,35.90212631,37.77043915
4/23/2018,4:48:08 PM,702,25.135,34.76739883,34.79042816,35.55937576,36.0617485,34.51380157,35.90212631,37.70299149
4/23/2018,4:48:08 PM,972,25.405,34.77891541,34.82496262,35.55937576,36.02756119,34.50226212,35.87930679,37.70299149
4/23/2018,4:48:09 PM,243,25.676,34.73284912,34.76739883,35.58225632,36.02756119,34.46763611,35.85647964,37.62425613
4/23/2018,4:48:09 PM,513,25.946,34.76739883,34.77891541,35.58225632,36.050354,34.43300247,35.84506607,37.73672104
4/23/2018,4:48:09 PM,783,26.216,34.74436951,34.75588608,35.57081604,36.050354,34.42145538,35.86789322,37.6692543
4/23/2018,4:48:10 PM,54,26.487,34.81345367,34.80194092,35.61656952,36.00476456,34.50226212,35.90212631,37.6692543
4/23/2018,4:48:10 PM,324,26.757,34.75588608,34.76739883,35.57081604,36.02756119,34.43300247,35.93634796,37.7142334
4/23/2018,4:48:10 PM,864,27.297,34.77891541,34.70981216,35.52505112,36.00476456,34.47917938,35.89071655,37.77043915
4/23/2018,4:48:11 PM,135,27.568,34.72133255,34.67524338,35.54793549,35.95915604,34.34059143,35.79940033,37.73672104
4/23/2018,4:48:11 PM,405,27.838,34.82496262,34.74436951,35.57081604,36.01616287,34.38680649,35.86789322,37.74796295
4/23/2018,4:48:11 PM,675,28.108,34.76739883,34.67524338,35.49071121,36.02756119,34.44454956,35.87930679,37.74796295
4/23/2018,4:48:11 PM,945,28.378,34.75588608,34.74436951,35.60513306,36.050354,34.35214615,35.84506607,37.79291534
4/23/2018,4:48:12 PM,216,28.649,34.76739883,34.77891541,35.58225632,36.0389595,34.42145538,35.86789322,37.80414963
4/23/2018,4:48:12 PM,486,28.919,34.76739883,34.79042816,35.60513306,36.02756119,34.42145538,35.87930679,37.72547913
4/23/2018,4:48:13 PM,27,29.46,34.80194092,34.76739883,35.63943863,36.07314301,34.39835739,35.91353607,37.73672104
4/23/2018,4:48:13 PM,297,29.73,34.80194092,34.75588608,35.59369659,36.00476456,34.34059143,35.85647964,37.74796295
4/23/2018,4:48:13 PM,567,30,34.76739883,34.73284912,35.55937576,35.97056198,34.32903671,35.87930679,37.77043915
4/23/2018,4:48:13 PM,837,30.27,34.77891541,34.73284912,35.59369659,35.94775391,34.36370087,35.85647964,37.7142334
4/23/2018,4:48:14 PM,108,30.541,34.76739883,34.72133255,35.61656952,35.93634796,34.40990448,35.89071655,37.63550568
4/23/2018,4:48:14 PM,378,30.811,34.90550613,34.82496262,35.61656952,36.00476456,34.52534103,35.97056198,37.63550568
4/23/2018,4:48:14 PM,648,31.081,34.77891541,34.72133255,35.53649139,35.98196411,34.36370087,35.87930679,37.68050003
